[2026-06-17 09:42:14,566] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 1322.47ms
[2026-06-17 09:42:14,590] INFO django.request.custom - [403] POST /api/v1/inventory/products/ | user=anonymous | 19.03ms
[2026-06-17 09:42:17,132] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 838.69ms
[2026-06-17 09:42:17,135] INFO django.request.custom - [400] POST /api/v1/inventory/items/ | user=anonymous | 2.79ms
[2026-06-17 09:42:18,658] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 769.85ms
[2026-06-17 09:42:18,692] INFO django.request.custom - [400] POST /api/v1/inventory/items/ | user=anonymous | 33.11ms
[2026-06-17 09:42:20,263] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 809.32ms
[2026-06-17 09:42:20,351] INFO django.request.custom - [201] POST /api/v1/inventory/products/ | user=anonymous | 86.99ms
[2026-06-17 09:42:20,357] INFO django.request.custom - [400] POST /api/v1/inventory/products/ | user=anonymous | 4.44ms
[2026-06-17 09:42:22,037] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 823.04ms
[2026-06-17 09:42:22,041] INFO django.request.custom - [400] POST /api/v1/inventory/products/ | user=anonymous | 2.65ms
[2026-06-17 09:42:23,541] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 748.33ms
[2026-06-17 09:42:23,544] INFO django.request.custom - [400] POST /api/v1/inventory/products/ | user=anonymous | 2.72ms
[2026-06-17 09:42:25,674] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 881.61ms
[2026-06-17 09:42:25,677] INFO django.request.custom - [400] POST /api/v1/inventory/products/ | user=anonymous | 2.1ms
[2026-06-17 09:42:27,881] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 1261.3ms
[2026-06-17 09:42:27,886] INFO django.request.custom - [201] POST /api/v1/inventory/products/ | user=anonymous | 4.63ms
[2026-06-17 09:42:29,960] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 864.69ms
[2026-06-17 09:42:29,965] INFO django.request.custom - [400] POST /api/v1/inventory/movements/ | user=anonymous | 3.23ms
[2026-06-17 09:42:31,617] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 800.72ms
[2026-06-17 09:42:31,620] INFO django.request.custom - [400] POST /api/v1/inventory/movements/ | user=anonymous | 2.55ms
[2026-06-17 09:42:34,609] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 2108.31ms
[2026-06-17 09:42:34,620] INFO django.request.custom - [400] POST /api/v1/warehouses/ | user=anonymous | 8.8ms
[2026-06-17 09:42:34,634] INFO django.request.custom - [400] POST /api/v1/warehouses/ | user=anonymous | 10.35ms
[2026-06-17 09:42:38,691] INFO django.request.custom - [200] POST /api/v1/auth/login/ | user=anonymous | 1981.02ms
[2026-06-17 09:42:38,719] INFO django.request.custom - [400] POST /api/v1/warehouses/ | user=anonymous | 24.0ms
[2026-06-17 11:08:58,987] INFO django.request.custom - [200] POST /api/auth/login/ | user=anonymous | 2643.18ms
[2026-06-17 11:08:59,083] INFO django.request.custom - [200] GET /api/auth/me/ | user=anonymous | 52.44ms
[2026-06-17 11:08:59,989] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 501.03ms
[2026-06-17 11:08:59,996] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 493.88ms
[2026-06-17 11:09:00,034] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 28.96ms
[2026-06-17 11:09:00,081] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 38.22ms
[2026-06-17 11:09:07,230] INFO django.request.custom - [403] GET /api/warehouses/ | user=anonymous | 12.75ms
[2026-06-17 11:09:07,242] INFO django.request.custom - [403] GET /api/warehouses/ | user=anonymous | 5.75ms
[2026-06-17 11:09:08,973] INFO django.request.custom - [403] GET /api/warehouses/racks/ | user=anonymous | 9.35ms
[2026-06-17 11:09:08,975] INFO django.request.custom - [403] GET /api/warehouses/zones/ | user=anonymous | 15.19ms
[2026-06-17 11:09:08,997] INFO django.request.custom - [403] GET /api/warehouses/zones/ | user=anonymous | 10.03ms
[2026-06-17 11:09:09,001] INFO django.request.custom - [403] GET /api/warehouses/racks/ | user=anonymous | 11.91ms
[2026-06-17 11:09:09,932] INFO django.request.custom - [403] GET /api/warehouses/zones/ | user=anonymous | 11.03ms
[2026-06-17 11:09:09,934] INFO django.request.custom - [403] GET /api/warehouses/ | user=anonymous | 8.45ms
[2026-06-17 11:09:09,957] INFO django.request.custom - [403] GET /api/warehouses/zones/ | user=anonymous | 12.4ms
[2026-06-17 11:09:09,960] INFO django.request.custom - [403] GET /api/warehouses/ | user=anonymous | 12.08ms
[2026-06-17 11:09:11,172] INFO django.request.custom - [403] GET /api/warehouses/racks/ | user=anonymous | 15.26ms
[2026-06-17 11:09:11,179] INFO django.request.custom - [403] GET /api/warehouses/bins/ | user=anonymous | 12.32ms
[2026-06-17 11:09:11,198] INFO django.request.custom - [403] GET /api/warehouses/racks/ | user=anonymous | 17.92ms
[2026-06-17 11:09:11,206] INFO django.request.custom - [403] GET /api/warehouses/bins/ | user=anonymous | 13.91ms
[2026-06-17 11:09:14,565] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 10.82ms
[2026-06-17 11:09:14,577] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 20.78ms
[2026-06-17 11:09:14,598] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 14.67ms
[2026-06-17 11:09:14,612] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 26.12ms
[2026-06-17 11:11:01,417] INFO django.request.custom - [403] GET /api/warehouses/ | user=anonymous | 39.89ms
[2026-06-17 11:11:01,433] INFO django.request.custom - [403] GET /api/warehouses/ | user=anonymous | 6.12ms
[2026-06-17 11:11:02,417] INFO django.request.custom - [403] GET /api/warehouses/racks/ | user=anonymous | 9.8ms
[2026-06-17 11:11:02,423] INFO django.request.custom - [403] GET /api/warehouses/zones/ | user=anonymous | 12.82ms
[2026-06-17 11:11:02,445] INFO django.request.custom - [403] GET /api/warehouses/racks/ | user=anonymous | 15.62ms
[2026-06-17 11:11:02,447] INFO django.request.custom - [403] GET /api/warehouses/zones/ | user=anonymous | 10.73ms
[2026-06-17 11:11:03,629] INFO django.request.custom - [403] GET /api/inventory/suppliers/ | user=anonymous | 5.34ms
[2026-06-17 11:11:03,645] INFO django.request.custom - [403] GET /api/inventory/suppliers/ | user=anonymous | 8.53ms
[2026-06-17 11:11:04,677] INFO django.request.custom - [403] GET /api/warehouses/bins/ | user=anonymous | 14.55ms
[2026-06-17 11:11:04,680] INFO django.request.custom - [403] GET /api/inventory/products/ | user=anonymous | 14.15ms
[2026-06-17 11:11:04,740] INFO django.request.custom - [200] GET /api/approvals/requests/ | user=anonymous | 68.32ms
[2026-06-17 11:11:04,747] INFO django.request.custom - [403] GET /api/warehouses/bins/ | user=anonymous | 21.17ms
[2026-06-17 11:11:04,754] INFO django.request.custom - [403] GET /api/inventory/products/ | user=anonymous | 12.42ms
[2026-06-17 11:11:04,768] INFO django.request.custom - [200] GET /api/approvals/requests/ | user=anonymous | 17.27ms
[2026-06-17 11:11:05,845] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 20.76ms
[2026-06-17 11:11:05,855] INFO django.request.custom - [404] GET /api/api/v1/inventory/movement-trends/ | user=anonymous | 25.64ms
[2026-06-17 11:11:05,864] INFO django.request.custom - [404] GET /api/api/v1/inventory/low-stock/ | user=anonymous | 36.47ms
[2026-06-17 11:11:05,880] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 11.02ms
[2026-06-17 11:11:05,891] INFO django.request.custom - [404] GET /api/api/v1/inventory/movement-trends/ | user=anonymous | 10.44ms
[2026-06-17 11:11:05,904] INFO django.request.custom - [404] GET /api/api/v1/inventory/low-stock/ | user=anonymous | 9.63ms
[2026-06-17 11:11:08,670] INFO django.request.custom - [403] GET /api/inventory/products/ | user=anonymous | 6.17ms
[2026-06-17 11:11:08,679] INFO django.request.custom - [403] GET /api/inventory/products/ | user=anonymous | 5.21ms
[2026-06-17 11:11:09,695] INFO django.request.custom - [404] GET /api/api/v1/reports/movement-trends/ | user=anonymous | 12.17ms
[2026-06-17 11:11:09,706] INFO django.request.custom - [404] GET /api/api/v1/reports/utilization/ | user=anonymous | 23.92ms
[2026-06-17 11:11:09,725] INFO django.request.custom - [404] GET /api/api/v1/reports/movement-trends/ | user=anonymous | 11.51ms
[2026-06-17 11:11:09,732] INFO django.request.custom - [404] GET /api/api/v1/reports/utilization/ | user=anonymous | 16.55ms
[2026-06-17 11:11:12,662] INFO django.request.custom - [200] GET /api/notifications/ | user=anonymous | 14.5ms
[2026-06-17 11:11:12,678] INFO django.request.custom - [200] GET /api/notifications/ | user=anonymous | 10.37ms
[2026-06-17 11:11:14,563] INFO django.request.custom - [403] GET /api/warehouses/bins/ | user=anonymous | 16.1ms
[2026-06-17 11:11:14,565] INFO django.request.custom - [403] GET /api/inventory/products/ | user=anonymous | 12.73ms
[2026-06-17 11:11:14,579] INFO django.request.custom - [200] GET /api/approvals/requests/ | user=anonymous | 22.11ms
[2026-06-17 11:11:14,594] INFO django.request.custom - [403] GET /api/warehouses/bins/ | user=anonymous | 13.21ms
[2026-06-17 11:11:14,598] INFO django.request.custom - [403] GET /api/inventory/products/ | user=anonymous | 10.44ms
[2026-06-17 11:11:14,608] INFO django.request.custom - [200] GET /api/approvals/requests/ | user=anonymous | 17.51ms
[2026-06-17 11:11:19,465] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 13.75ms
[2026-06-17 11:11:19,480] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 26.45ms
[2026-06-17 11:11:19,511] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 20.89ms
[2026-06-17 11:11:19,512] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 23.75ms
[2026-06-17 11:11:57,391] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 22.77ms
[2026-06-17 11:11:57,383] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 15.81ms
[2026-06-17 11:11:57,416] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 17.66ms
[2026-06-17 11:11:57,431] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 31.15ms
[2026-06-17 11:12:04,753] INFO django.request.custom - [200] POST /api/auth/login/ | user=anonymous | 3246.92ms
[2026-06-17 11:12:04,824] INFO django.request.custom - [200] GET /api/auth/me/ | user=anonymous | 47.69ms
[2026-06-17 11:12:04,926] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 20.62ms
[2026-06-17 11:12:04,944] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 36.04ms
[2026-06-17 11:12:04,987] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 27.79ms
[2026-06-17 11:12:05,005] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 41.2ms
[2026-06-17 11:48:14,897] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 118.44ms
[2026-06-17 11:48:14,904] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 119.49ms
[2026-06-17 11:48:14,954] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 16.82ms
[2026-06-17 11:48:14,967] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 24.92ms
[2026-06-17 11:48:15,007] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 27.21ms
[2026-06-17 11:48:15,009] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 31.88ms
[2026-06-17 11:48:15,038] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 16.7ms
[2026-06-17 11:48:15,050] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 20.86ms
[2026-06-17 12:00:58,113] INFO django.request.custom - [200] POST /api/auth/login/ | user=anonymous | 1963.59ms
[2026-06-17 12:00:58,167] INFO django.request.custom - [200] GET /api/auth/me/ | user=anonymous | 34.85ms
[2026-06-17 12:00:58,274] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 21.09ms
[2026-06-17 12:00:58,284] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 33.22ms
[2026-06-17 12:00:58,299] INFO django.request.custom - [404] GET /api/api/v1/warehouses/utilization/ | user=anonymous | 9.48ms
[2026-06-17 12:00:58,314] INFO django.request.custom - [404] GET /api/api/v1/dashboard/kpis/ | user=anonymous | 10.16ms
[2026-06-17 12:01:06,642] INFO django.request.custom - [200] GET /api/auth/users/ | user=anonymous | 10.25ms
[2026-06-17 12:01:06,654] INFO django.request.custom - [200] GET /api/auth/users/ | user=anonymous | 9.78ms
[2026-06-17 12:01:15,068] INFO django.request.custom - [200] PATCH /api/auth/users/5/ | user=anonymous | 26.82ms
[2026-06-17 12:01:15,085] INFO django.request.custom - [200] GET /api/auth/users/ | user=anonymous | 13.16ms
[2026-06-17 12:11:30,356] INFO django.request.custom - [200] GET /api/auth/users/ | user=anonymous | 128.11ms
[2026-06-17 12:11:30,390] INFO django.request.custom - [200] GET /api/auth/users/ | user=anonymous | 15.58ms
